epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/head,train/confmaps/eyeL,train/confmaps/eyeR,train/confmaps/neck,train/confmaps/thorax,train/confmaps/abdomen,train/confmaps/forelegR1,train/confmaps/forelegR2,train/confmaps/forelegR3,train/confmaps/forelegR4,train/confmaps/midlegR1,train/confmaps/midlegR2,train/confmaps/midlegR3,train/confmaps/midlegR4,train/confmaps/hindlegR1,train/confmaps/hindlegR2,train/confmaps/hindlegR3,train/confmaps/hindlegR4,train/confmaps/forelegL1,train/confmaps/forelegL2,train/confmaps/forelegL3,train/confmaps/forelegL4,train/confmaps/midlegL1,train/confmaps/midlegL2,train/confmaps/midlegL3,train/confmaps/midlegL4,train/confmaps/hindlegL1,train/confmaps/hindlegL2,train/confmaps/hindlegL3,train/confmaps/hindlegL4,train/confmaps/wingL,train/confmaps/wingR
34,0.0005865205894224346,0.000563020643312484,9.999999747378752e-05,41.12795639038086,1.1416015625,0.00015121822070796043,0.00041395783773623407,0.00022184435511007905,9.22053077374585e-05,0.000147660102811642,0.00019603506370913237,0.00015281795640476048,0.0004874778096564114,0.0008239130838774145,0.0004634288779925555,0.0002939923433586955,0.0005621506716124713,0.0006782126729376614,0.0005055631627328694,0.0002589737414382398,0.0008628950454294682,0.0012999126920476556,0.0017470535822212696,0.00021317477512639016,0.0006865533068776131,0.0006416634423658252,0.0003882581659127027,0.00026481199893169105,0.0005671028047800064,0.0006687647546641529,0.0005066815065219998,0.0002602447057142854,0.000950607645791024,0.0014483777340501547,0.0018707654671743512,0.0004424661456141621,0.0004998741787858307
35,0.0005774300079792738,0.0005582610610872507,9.999999747378752e-05,40.960567474365234,1.1286959648132324,0.00015272654127329588,0.00040309669566340744,0.00021755820489488542,8.926399459596723e-05,0.00015032023657113314,0.00018460341379977763,0.0001545054547023028,0.00047934154281392694,0.0008194409310817719,0.00046012745588086545,0.00029349824762903154,0.0005594535614363849,0.0006735656061209738,0.0005036804359406233,0.0002593271783553064,0.0008559679263271391,0.0012918573338538408,0.001732757082208991,0.00020474838674999774,0.0006778458482585847,0.0006179310148581862,0.0003643073432613164,0.0002585153852123767,0.0005631261738017201,0.0006608380936086178,0.0004940953804180026,0.00026224867906421423,0.0009432887309230864,0.0014456954086199403,0.0018641874194145203,0.00039328401908278465,0.00044655721285380423
36,0.0005722217611037195,0.0005538032273761928,9.999999747378752e-05,40.39530944824219,1.1558682918548584,0.00015364994760602713,0.0004031053395010531,0.00021580887550953776,9.240025246981531e-05,0.00015224647358991206,0.00018144023488275707,0.00015186573727987707,0.0004762115713674575,0.0008159491117112339,0.00045871379552409053,0.00029429365531541407,0.0005487375892698765,0.0006568341632373631,0.0004907298134639859,0.00025175901828333735,0.0008506313897669315,0.0012724517146125436,0.0017329631373286247,0.00020821767975576222,0.0006818253896199167,0.000604073575232178,0.0003621929499786347,0.0002605711342766881,0.0005594504182226956,0.0006425554747693241,0.0004848163516726345,0.0002599110594019294,0.0009444491588510573,0.0014405223773792386,0.0018468531779944897,0.0003809551417361945,0.0004349111404735595
37,0.0005646219942718744,0.0005478684324771166,9.999999747378752e-05,39.71827697753906,1.1372673511505127,0.0001522217644378543,0.00039657269371673465,0.00021629748516716063,9.149829566013068e-05,0.0001500145299360156,0.00017755448061507195,0.00015429597988259047,0.00047343544429168105,0.0008040438988246024,0.00044937513303011656,0.0002867195289582014,0.0005454493802972138,0.0006604726077057421,0.00047628083848394454,0.0002518999099265784,0.0008378286147490144,0.0012660524807870388,0.0017269382951781154,0.00020789759582839906,0.0006822756258770823,0.0005821236991323531,0.000347843742929399,0.00025487769744358957,0.0005404871189966798,0.0006358859827741981,0.00047217021347023547,0.0002490628103259951,0.0009314570343121886,0.0014291246188804507,0.001839771750383079,0.0003663225215859711,0.0004116501659154892
38,0.0005574974347837269,0.0005435303901322186,9.999999747378752e-05,39.60099411010742,1.12046217918396,0.00015198845358099788,0.00038651269278489053,0.00021324402769096196,8.851489110384136e-05,0.00014542815915774554,0.00018209578411187977,0.00014854362234473228,0.0004618446691893041,0.0007977575878612697,0.0004435631271917373,0.00028640334494411945,0.0005391400191001594,0.0006513349362649024,0.0004706029430963099,0.00024812095216475427,0.0008325946982949972,0.0012500446755439043,0.0017081481637433171,0.00020199611026328057,0.0006808799807913601,0.0005668013473041356,0.0003400030836928636,0.00024662655778229237,0.0005379306385293603,0.0006258045905269682,0.00046600037603639066,0.0002458674134686589,0.0009266389533877373,0.0014272121479734778,0.001835104776546359,0.00033837705268524587,0.00039479226688854396
39,0.0005520374979823828,0.000548646436072886,9.999999747378752e-05,40.4100456237793,1.1551568508148193,0.000142421355121769,0.0003885637561324984,0.00020970591867808253,8.505064033670351e-05,0.00014228830696083605,0.00017475795175414532,0.0001513948227511719,0.0004608947201631963,0.0007895513554103673,0.0004365178174339235,0.00028037888114340603,0.0005397923523560166,0.0006566670490428805,0.0004673453513532877,0.00023956476070452482,0.0008178894058801234,0.0012471153168007731,0.0017079153330996633,0.00019880336185451597,0.0006825393647886813,0.0005582518060691655,0.00034148141276091337,0.00024817284429445863,0.0005328726838342845,0.000618786842096597,0.00046548727550543845,0.0002441776741761714,0.000925984641071409,0.001415303093381226,0.0018192918505519629,0.00031936008599586785,0.0003568729152902961
40,0.000545828661415726,0.0005288291722536087,9.999999747378752e-05,40.338348388671875,1.1552748680114746,0.0001425650843884796,0.00038259822758845985,0.00021043325250502676,8.842810348141938e-05,0.0001431850832886994,0.00016617996152490377,0.00015305905253626406,0.00044630334014073014,0.0007847863016650081,0.00040849365177564323,0.0002799253270495683,0.0005372670711949468,0.0006512476829811931,0.0004623871936928481,0.00023791135754436255,0.0008084079599939287,0.0012365131406113505,0.0017003644024953246,0.00019955725292675197,0.0006783083081245422,0.0005287411622703075,0.0003258256474509835,0.0002496930246707052,0.0005257941083982587,0.0006091120303608477,0.00045990708167664707,0.00024116395798046142,0.0009178605978377163,0.0014161847066134214,0.0018039342248812318,0.0003228626155760139,0.0003475160920061171
41,0.0005394009058363736,0.0005347480182535946,9.999999747378752e-05,40.43254852294922,1.1209869384765625,0.0001423610228812322,0.0003787362074945122,0.00020458517246879637,8.505456207785755e-05,0.0001427606912329793,0.0001721284061204642,0.00014932689373381436,0.0004378455050755292,0.0007672296487726271,0.0004101757367607206,0.00027432484785094857,0.0005376221379265189,0.0006475154659710824,0.00044359505409374833,0.0002335459867026657,0.0008034136262722313,0.0012131792027503252,0.0016883356729522347,0.00019918600446544588,0.000669185072183609,0.0005190505762584507,0.00031794438837096095,0.00024634742294438183,0.0005185739719308913,0.000608608650509268,0.00044614405487664044,0.00023848356795497239,0.0009090080275200307,0.0014046590076759458,0.0018000955460593104,0.0003132320416625589,0.00033857562812045217
42,0.0005359523347578943,0.0005311696440912783,9.999999747378752e-05,40.72846603393555,1.1393399238586426,0.00013738770212512463,0.0003747970622498542,0.00020721982582472265,8.487998275086284e-05,0.00014200004807207733,0.00016085116658359766,0.00015131034888327122,0.0004448259132914245,0.0007636051159352064,0.00040739873657003045,0.0002753511071205139,0.0005376003682613373,0.0006410836358554661,0.00044915828038938344,0.00023695685376878828,0.0008078847895376384,0.0012101386673748493,0.0016784095205366611,0.00019965731189586222,0.000676159979775548,0.0005175439291633666,0.000312588905217126,0.000241098998230882,0.0005050223553553224,0.0005917654489167035,0.0004446640086825937,0.0002360246580792591,0.0009026578045450151,0.0014035382773727179,0.001783850253559649,0.00030257110483944416,0.00032247352646663785
43,0.0005268714739941061,0.0005231406539678574,9.999999747378752e-05,40.14662551879883,1.1834464073181152,0.0001388257514918223,0.00036882248241454363,0.00020924874115735292,8.343288209289312e-05,0.00013341351586859673,0.00015788005839567631,0.00014628833741880953,0.00042185792699456215,0.0007540392689406872,0.00039815952186472714,0.0002720826887525618,0.0005291273701004684,0.0006380597478710115,0.0004279814602341503,0.0002282609639223665,0.0008000354864634573,0.0011914047645404935,0.0016605696873739362,0.00019422749755904078,0.0006690940936096013,0.0004864307993557304,0.0002978554111905396,0.00023767312814015895,0.0005023314151912928,0.0005809821304865181,0.00042785672121681273,0.00022905442165210843,0.0008922512060962617,0.0013971894513815641,0.0017722841585054994,0.000289053947199136,0.00032411073334515095
44,0.0005235428106971085,0.0005109024350531399,9.999999747378752e-05,48.79946517944336,1.6306030750274658,0.00013754170504398644,0.00036915356758981943,0.00020926266734022647,8.102630090434104e-05,0.00013441221381071955,0.00015926560445223004,0.00014580966671928763,0.00042477765236981213,0.0007449460681527853,0.000384935992769897,0.0002681893529370427,0.0005270015681162477,0.0006364337168633938,0.00042941176798194647,0.00022504173102788627,0.0007872970309108496,0.0011756016174331307,0.0016482396749779582,0.00019436203001532704,0.0006659544887952507,0.00048064798465929925,0.00030399797833524644,0.00024012746871449053,0.0005014503840357065,0.0005827925633639097,0.0004379689635243267,0.0002244684292236343,0.0008961132261902094,0.0013858816819265485,0.001766224973835051,0.0002780436188913882,0.00030698737828060985
45,0.0005177610437385738,0.000505301752127707,9.999999747378752e-05,53.977020263671875,1.6427059173583984,0.00013170429156161845,0.0003692181780934334,0.00021300825756043196,8.078644896158949e-05,0.00013764512550551444,0.00015619896294083446,0.000146298116305843,0.00041078933281823993,0.0007272214279510081,0.0003752659249585122,0.00026591579080559313,0.0005251275724731386,0.0006304826820269227,0.00042129697976633906,0.00022395084670279175,0.0007937641930766404,0.0011766002280637622,0.00164492754265666,0.00019699567928910255,0.000660015968605876,0.0004656626551877707,0.00028721417766064405,0.0002361904626013711,0.00048468957538716495,0.0005643682088702917,0.0004212305648252368,0.0002283915237057954,0.0008994049858301878,0.0013804114423692226,0.001754947123117745,0.0002591477532405406,0.00029948059818707407
46,0.0005150360520929098,0.0005080864648334682,9.999999747378752e-05,53.68947219848633,1.6374809741973877,0.00012824554869439453,0.0003647716366685927,0.00020263537589926273,8.443139086011797e-05,0.0001343387266388163,0.0001544599508633837,0.0001455678720958531,0.0004083610256202519,0.0007313701789826155,0.0003723343543242663,0.0002679908066056669,0.0005381928640417755,0.0006324974820017815,0.00041495755431242287,0.00022772993543185294,0.0007771467790007591,0.0011638228315860033,0.0016339104622602463,0.00019163334218319505,0.0006666929111815989,0.0004568512085825205,0.0002857058134395629,0.00024152307014446706,0.0004915309837087989,0.0005643761833198369,0.0004244511073920876,0.00022296544921118766,0.0008885317947715521,0.0013732550432905555,0.001744826789945364,0.0002597202837932855,0.0002863255504053086
47,0.0005090294871479273,0.0004991274327039719,9.999999747378752e-05,53.336124420166016,1.6184496879577637,0.00012881732254754752,0.0003620449861045927,0.0002012900949921459,7.704854942858219e-05,0.00013412823318503797,0.0001502733357483521,0.00014292055857367814,0.0004023067594971508,0.0007252763025462627,0.00037007653736509383,0.00026065902784466743,0.0005274935974739492,0.0006305639981292188,0.0004076338082086295,0.00022278304095380008,0.000769321748521179,0.0011571889044716954,0.0016149840084835887,0.00019383533799555153,0.0006648870185017586,0.00043537322198972106,0.00027294966275803745,0.00023845062241889536,0.00048532485379837453,0.0005609643994830549,0.00040802013245411217,0.00022059062030166388,0.000884052540641278,0.001368595054373145,0.0017271172255277634,0.0002581574080977589,0.00028581355581991374
48,0.0005013389163650572,0.0004936994519084692,9.999999747378752e-05,53.355979919433594,1.623258352279663,0.0001328017533523962,0.0003615798195824027,0.00020148752082604915,7.797178841428831e-05,0.00013421977928373963,0.00015216576866805553,0.00013720487186219543,0.00040113547584041953,0.0007120472728274763,0.00035633210791274905,0.0002537545224186033,0.0005181982996873558,0.0006262552342377603,0.0004027631366625428,0.0002198640868300572,0.0007545034750364721,0.001125952461734414,0.0015999064780771732,0.0001871403364930302,0.000655868963804096,0.00043187252595089376,0.00027539554866962135,0.0002317428879905492,0.00047500734217464924,0.0005426334100775421,0.0004060615610796958,0.0002202360046794638,0.0008707334054633975,0.0013546840054914355,0.0017062559491023421,0.00024694076273590326,0.0002701283956412226
49,0.000497787375934422,0.0004955927142873406,9.999999747378752e-05,53.58161926269531,1.6446599960327148,0.00012952946417499334,0.0003559970937203616,0.00020186917390674353,7.558252400485799e-05,0.00012770629837177694,0.00014460936654359102,0.00013638028758578002,0.00038738621515221894,0.0007053491426631808,0.0003459714644122869,0.0002526432799641043,0.0005215613637119532,0.0006205136305652559,0.00040066440124064684,0.00021678869961760938,0.000758845591917634,0.0011245112400501966,0.0015893301460891962,0.00018398628162685782,0.0006541389739140868,0.00041776979924179614,0.0002673331182450056,0.00022818085562903434,0.0004824095231015235,0.0005403476534411311,0.0003998312458861619,0.00021520062000490725,0.0008809624123387039,0.0013485288945958018,0.001698040752671659,0.00024330787709914148,0.000273919606115669
50,0.000499061425216496,0.000489532423671335,9.999999747378752e-05,51.699851989746094,1.5727620124816895,0.00013052145368419588,0.00035600754199549556,0.00020317285088822246,7.889477274147794e-05,0.00012728328874800354,0.00015329387679230422,0.00014125382585916668,0.00039498734986409545,0.0007065690006129444,0.00035546941217035055,0.00025290093617513776,0.0005198324215598404,0.000628188659902662,0.00040159348282031715,0.00021864390873815864,0.0007593758637085557,0.001114390091970563,0.0015741025563329458,0.00018797136726789176,0.0006657338817603886,0.000426343030994758,0.00026599635020829737,0.00023190095089375973,0.0004733623063657433,0.0005429725279100239,0.00040386643377132714,0.00021121044119354337,0.0008839588845148683,0.0013580630766227841,0.001687392476014793,0.000246475450694561,0.0002682381891645491
51,0.0004908706760033965,0.0004931517178192735,9.999999747378752e-05,51.14433288574219,1.5974783897399902,0.00012624876399058849,0.00035629994818009436,0.00019800130394287407,7.5830306741409e-05,0.0001321636518696323,0.00014382610970642418,0.00013387032959144562,0.0003840306308120489,0.0007054734160192311,0.0003392747603356838,0.0002519513654988259,0.0005190861411392689,0.0006163782090879977,0.00038894498720765114,0.00021517845743801445,0.000739865587092936,0.001106939627788961,0.0015651293797418475,0.0001885769743239507,0.0006553775747306645,0.0004103290557395667,0.00025760330026969314,0.00022842225735075772,0.0004721048753708601,0.0005243159248493612,0.00039353742613457143,0.00021251433645375073,0.0008658753940835595,0.0013409063685685396,0.0016724924789741635,0.00023137552489060909,0.0002559377462603152
52,0.0004890599520877004,0.0004780530580319464,9.999999747378752e-05,51.14274597167969,1.5870039463043213,0.00012622095528058708,0.00035759940510615706,0.0001979491935344413,7.463484507752582e-05,0.000128320069052279,0.00014304973592516035,0.00013534216850530356,0.00038989417953416705,0.0007033571600914001,0.0003374474181327969,0.00024417557870037854,0.000521880341693759,0.0006210075225681067,0.00039173156255856156,0.00021849350014235824,0.0007326299673877656,0.001094239647500217,0.0015637979377061129,0.00018799777899403125,0.000653912837151438,0.00041227805195376277,0.0002651356626302004,0.00022507969697471708,0.00047235164674930274,0.000523688446264714,0.0004004673974122852,0.00021096844284329563,0.0008683691266924143,0.001333635882474482,0.0016598812071606517,0.0002102658327203244,0.0002441158430883661
53,0.0004830964608117938,0.0004704919701907784,9.999999747378752e-05,49.28425979614258,1.5036098957061768,0.00012182375212432817,0.0003559926990419626,0.0002047027082880959,7.215915684355423e-05,0.00012376520317047834,0.0001429390540579334,0.00013110655709169805,0.0003822165890596807,0.0006934644770808518,0.0003343499847687781,0.0002431024331599474,0.0005204607150517404,0.0006149603868834674,0.00037129627889953554,0.00021214941807556897,0.0007261298596858978,0.001084181247279048,0.0015414481749758124,0.00018317661306355149,0.0006524279597215354,0.00039738111081533134,0.00025225532590411603,0.00022244290448725224,0.0004627365851774812,0.0005176121485419571,0.0003839900018647313,0.0002062297862721607,0.0008631058153696358,0.0013339625438675284,0.0016393969999626279,0.00021902499429415911,0.00024909619241952896
54,0.0004808365774806589,0.0004853995342273265,9.999999747378752e-05,49.93984603881836,1.4597880840301514,0.0001235673698829487,0.00035914863110519946,0.00020268956723157316,7.183673733379692e-05,0.00012632124708034098,0.0001399449974996969,0.0001252270012628287,0.00036068822373636067,0.0006958818412385881,0.0003366808232385665,0.0002376625343458727,0.0005205667694099247,0.0006189046544022858,0.00038066593697294593,0.0002082431601593271,0.0007307147025130689,0.0010668988106772304,0.0015318605583161116,0.00018297642236575484,0.000655749230645597,0.0003898794820997864,0.00024943999596871436,0.00022180876112543046,0.00047011839342303574,0.000518320593982935,0.0003837636613752693,0.00020775353186763823,0.0008682893239893019,0.0013237543171271682,0.0016191662289202213,0.0002136891707777977,0.00024455800303258
55,0.000480066955788061,0.0004692356160376221,9.999999747378752e-05,49.87425231933594,1.4838390350341797,0.00012553967826534063,0.0003536021977197379,0.00020459048391785473,7.45604993426241e-05,0.00012315221829339862,0.00014852832828182727,0.00012759570381604135,0.00038303356268443167,0.0006973022245801985,0.0003294161579106003,0.000234816616284661,0.0005221239407546818,0.0006162579520605505,0.0003762942797038704,0.00020904879784211516,0.0007217606762424111,0.0010706499451771379,0.0015115911373868585,0.0001792750263120979,0.0006540745380334556,0.00039219981408677995,0.00025385923800058663,0.00021949844085611403,0.0004646362503990531,0.0005158529966138303,0.00039910004124976695,0.0002039186074398458,0.0008573101949878037,0.0013200918911024928,0.0016108041163533926,0.00021512935927603394,0.0002465274010319263
56,0.00047053894377313554,0.00046624208334833384,9.999999747378752e-05,49.51540756225586,1.5178673267364502,0.00011828415154013783,0.0003490376111585647,0.00019970088033005595,7.014720176812261e-05,0.00012286363926250488,0.00013259857951197773,0.00012339050590526313,0.00035628824844025075,0.0006886794581077993,0.0003166760434396565,0.00023155772942118347,0.0005158883286640048,0.0006027194322086871,0.0003655839536804706,0.0002030656614806503,0.0007088169222697616,0.0010499795898795128,0.001491268747486174,0.00017762054631020874,0.0006463652825914323,0.00038334462442435324,0.00024057767586782575,0.00021446200844366103,0.0004587717412505299,0.0005050126928836107,0.000381468387786299,0.00020132851204834878,0.000855276535730809,0.001310588326305151,0.0015954903792589903,0.00021136004943400621,0.0002290328120579943
57,0.00047090582665987313,0.000468062557047233,9.999999747378752e-05,49.58302307128906,1.4832675457000732,0.00011683775665005669,0.00035159310209564865,0.0002030760224442929,7.431900303345174e-05,0.00012184061051812023,0.00013190731988288462,0.00012575936852954328,0.0003666019765660167,0.0006884129252284765,0.00032039196230471134,0.0002311673597432673,0.0005287682870402932,0.0006104176864027977,0.000367374304914847,0.0002036023506661877,0.0007072603330016136,0.001036528148688376,0.001483377767726779,0.00018016384274233133,0.000659183191601187,0.0003763315035030246,0.0002383261889917776,0.00021644959633704275,0.00046450860099866986,0.0005021034157834947,0.0003762882261071354,0.00020162874716334045,0.0008575596730224788,0.0013196530053392053,0.00157077400945127,0.0002046100707957521,0.0002321713836863637
58,0.00046549589023925364,0.00046060807653702796,9.999999747378752e-05,49.48811721801758,1.5028350353240967,0.00011397278285585344,0.0003532693372108042,0.00020275240240152925,7.025745435385033e-05,0.00012129999231547117,0.00013192329788580537,0.00011962260032305494,0.00035581260453909636,0.0006868129130452871,0.00031432535615749657,0.00022884232748765498,0.0005178449209779501,0.0006106944638304412,0.0003577694878913462,0.0002023775305133313,0.0006947528454475105,0.0010233172215521336,0.0014646063791587949,0.00017675725393928587,0.0006510678213089705,0.0003757963131647557,0.00023349995899479836,0.00021455321984831244,0.0004641558916773647,0.0005026560393162072,0.00036678925971500576,0.00019880858599208295,0.0008595847175456583,0.0012968977680429816,0.0015523493057116866,0.00020689741359092295,0.00022580110817216337
59,0.00046218521310947835,0.00045184249756857753,9.999999747378752e-05,49.84349822998047,1.5223569869995117,0.00011349288979545236,0.0003489312366582453,0.00019944684754591435,6.714518531225622e-05,0.0001198549653054215,0.00013566030247602612,0.00011894259660039097,0.00035208684857934713,0.000687517924234271,0.00031620380468666553,0.00022601368254981935,0.0005232011317275465,0.0006059708539396524,0.00035905494587495923,0.00020038396178279072,0.000696313742082566,0.0010255951201543212,0.0014553319197148085,0.00017178166308440268,0.0006395301898010075,0.00036271463613957167,0.0002314708981430158,0.000214322964893654,0.00045854548807255924,0.00049699901137501,0.00036888173781335354,0.00019651053298730403,0.0008411172311753035,0.001296355971135199,0.0015366857405751944,0.00020504160784184933,0.0002188194339396432
60,0.00045809458242729306,0.0004513808817137033,9.999999747378752e-05,49.91349411010742,1.5570399761199951,0.00011052996705984697,0.0003465516783762723,0.00019991669978480786,7.081880903569981e-05,0.00011582974548218772,0.00012482749298214912,0.00012014854291919619,0.00033892039209604263,0.0006836784887127578,0.00031436834251508117,0.00022036107839085162,0.0005163922905921936,0.0006068625370971859,0.00035650786594487727,0.00019754130335059017,0.0006864092429168522,0.0009999941103160381,0.0014339459594339132,0.0001742791209835559,0.000647841370664537,0.00036270995042286813,0.00023511314066126943,0.00021483648743014783,0.00046525150537490845,0.0004957939963787794,0.00036533406819216907,0.00019480734772514552,0.0008437609649263322,0.0012914591934531927,0.0015123646007850766,0.00019109237473458052,0.00022077714675106108
61,0.00045598403085023165,0.0004426832892931998,9.999999747378752e-05,49.62584686279297,1.5464470386505127,0.00011207312491023913,0.000345730921253562,0.00020315017900429666,6.657521589659154e-05,0.00011395497131161392,0.00012812625209335238,0.00011744099174393341,0.00033434992656111717,0.0006789644830860198,0.0003029648505616933,0.00021393191127572209,0.0005195098929107189,0.0006059606093913317,0.0003490604867693037,0.0001959001092473045,0.0006853229133412242,0.0009982680203393102,0.0014026163844391704,0.0001735511323204264,0.0006500165909528732,0.00035998376552015543,0.00024086861230898649,0.000208977609872818,0.00046078552259132266,0.0004998624790459871,0.0003625808749347925,0.00019348395289853215,0.0008524295408278704,0.0012941311579197645,0.0015079224249348044,0.00019332888768985868,0.00021966497297398746
62,0.00045146929915063083,0.000448730745119974,9.999999747378752e-05,50.14591598510742,1.5114467144012451,0.00010430532711325213,0.0003432472876738757,0.00019952502043452114,6.886254413984716e-05,0.00011356899631209671,0.00012736911594402045,0.00011090576299466193,0.00033567743957974017,0.0006783235585317016,0.00030924362363293767,0.00021972900140099227,0.0005184151232242584,0.0006019662250764668,0.0003513672563713044,0.0001940968504641205,0.0006599221960641444,0.000981558463536203,0.0013966155238449574,0.0001744510664138943,0.0006480194278992712,0.00035233647213317454,0.0002249348326586187,0.00020716560538858175,0.00046482140896841884,0.0004906709655188024,0.00036968119093216956,0.00018946730415336788,0.0008355440222658217,0.00129043310880661,0.0014838712522760034,0.00018877199909184128,0.0002121497964253649
63,0.000449909595772624,0.00045495943049900234,9.999999747378752e-05,50.15542221069336,1.2201874256134033,0.00010927040420938283,0.00034394318936392665,0.0002036131772911176,6.643000961048529e-05,0.00011539842671481892,0.00012454813986551017,0.00011350760178174824,0.00033090077340602875,0.0006829841295257211,0.0003068478254135698,0.00021313641627784818,0.000521971785929054,0.0005961357383057475,0.0003501386963762343,0.00019407941726967692,0.0006670100265182555,0.0009684237884357572,0.0013725494500249624,0.00017358116747345775,0.0006454468239098787,0.00035545649006962776,0.00023277940636035055,0.00020893759210593998,0.00045765109825879335,0.00049606803804636,0.0003625905665103346,0.0001911226281663403,0.0008393473690375686,0.0012782217236235738,0.0014576371759176254,0.0001926734985318035,0.00022470539261121303
64,0.0004488098784349859,0.00044175193761475384,9.999999747378752e-05,41.42692565917969,1.102924108505249,0.00010933112207567319,0.000345086504239589,0.0002066870656562969,6.815054075559601e-05,0.00011641917080851272,0.00012685208639595658,0.00011371310392860323,0.0003345077857375145,0.0006860753055661917,0.00029520041425712407,0.00021244512754492462,0.0005173506797291338,0.0006074162083677948,0.0003446951159276068,0.00019138919014949352,0.0006626052781939507,0.0009619987686164677,0.0013449254911392927,0.00017332806601189077,0.0006459769210778177,0.0003511809045448899,0.00022783878375776112,0.00020794848387595266,0.0004680979473050684,0.0005081936251372099,0.0003586670209188014,0.0001928370911628008,0.0008423070539720356,0.001281516277231276,0.001450569019652903,0.00019077470642514527,0.0002178311551688239
65,0.00044620715198107064,0.0004379076126497239,9.999999747378752e-05,40.74055480957031,1.1011295318603516,0.0001094541948987171,0.0003447683702688664,0.0002076891396427527,6.563448550878093e-05,0.00011643992183962837,0.00012422498548403382,0.00011431763414293528,0.00033518412965349853,0.0006770965992473066,0.0002988692722283304,0.0002093146031256765,0.0005203672917559743,0.0006013953825458884,0.0003346148878335953,0.0001962617097888142,0.0006595138693228364,0.000958931865170598,0.0013387987855821848,0.00017183776071760803,0.0006500305607914925,0.00035001218202523887,0.00022209330927580595,0.00020591692009475082,0.0004737202252727002,0.0004996109055355191,0.0003476952842902392,0.00019040025654248893,0.0008459796663373709,0.0012787634041160345,0.001417422783561051,0.00019502456416375935,0.00021724477119278163
66,0.00044224399607628584,0.0004285174363758415,9.999999747378752e-05,40.5482177734375,1.1671218872070312,0.00010862168710445985,0.0003476282290648669,0.00020786316599696875,6.556384323630482e-05,0.00011402228847146034,0.0001241796708200127,0.00010894486331380904,0.0003233403549529612,0.0006851176149211824,0.00029529418679885566,0.00020824179227929562,0.0005163056193850935,0.0005926431040279567,0.00033676333259791136,0.00018778334197122604,0.0006528140511363745,0.0009443028247915208,0.0013077830662950873,0.00017224179464392364,0.0006447155610658228,0.00034661381505429745,0.00022449954121839255,0.0002062735875369981,0.00048013715422712266,0.0005002699908800423,0.00035454018507152796,0.00019214843632653356,0.0008360668434761465,0.0012773624621331692,0.0013910040725022554,0.00018631895363796502,0.00021240170462988317
67,0.00043699846719391644,0.0004401685728225857,9.999999747378752e-05,39.9876823425293,1.1356968879699707,0.00010219454998150468,0.0003422410227358341,0.0002029897877946496,6.246653356356546e-05,0.00011003373219864443,0.00012020015128655359,0.00010660794941941276,0.000324591324897483,0.000678188051097095,0.00028252360061742365,0.00020195489923935384,0.000515142222866416,0.0006018415442667902,0.00032939345692284405,0.0001885679957922548,0.0006433853413909674,0.0009175873128697276,0.001287319464609027,0.00017107637540902942,0.0006470827502198517,0.00034817971754819155,0.00022058298054616898,0.00020366064563859254,0.00048016535583883524,0.0005022183759137988,0.0003473489196039736,0.00018847931642085314,0.0008342951769009233,0.0012681892840191722,0.0013687568716704845,0.0001767874782672152,0.00020989772747270763
68,0.00043657608330249786,0.00043427947093732655,9.999999747378752e-05,39.51223373413086,1.1195120811462402,0.00010411292169010267,0.00033849748433567584,0.0002087196335196495,6.442425365094095e-05,0.00011461663962109014,0.0001235014497069642,0.00010869309335248545,0.00031581029179506004,0.0006866821204312146,0.00029703372274525464,0.00020504629355855286,0.000521957699675113,0.0005949083133600652,0.000330382987158373,0.00018700693908613175,0.0006496661226265132,0.0009185327799059451,0.0012528799707069993,0.00017373768787365407,0.0006460032309405506,0.0003465981571935117,0.00021992361871525645,0.00020258899894542992,0.0004746831255033612,0.0005058099632151425,0.0003510313108563423,0.00018759840168058872,0.0008355002501048148,0.0012712797615677118,0.0013470397097989917,0.00018039511633105576,0.00020577112445607781
69,0.00043443639879114926,0.00044226570753380656,9.999999747378752e-05,39.88297653198242,1.130157232284546,0.00010454165021656081,0.00034004560438916087,0.00020793007570318878,6.306070281425491e-05,0.0001117273059207946,0.0001174842327600345,0.00010726207256084308,0.00031047340598888695,0.0006817930843681097,0.0002935654192697257,0.00020515172218438238,0.0005158921121619642,0.0006039465079084039,0.0003412275982555002,0.00018571071268524975,0.0006343565182760358,0.0009000814752653241,0.0012450572103261948,0.0001684975140960887,0.0006380652193911374,0.0003415448300074786,0.00022382446331903338,0.00020627370395231992,0.0004802335752174258,0.0005096239037811756,0.00036094742245040834,0.0001887444086605683,0.0008270411053672433,0.0012651823926717043,0.001339167240075767,0.0001763385662343353,0.00020717355073429644
